rep,t,pop1,pop2,k1,k2
9,383,359,0,6.64,-1.00
9,384,377,0,6.58,-1.00
9,385,389,0,6.57,-1.00
9,386,413,0,6.78,-1.00
9,387,415,0,6.87,-1.00
9,388,438,0,6.85,-1.00
9,389,403,0,6.71,-1.00
9,390,420,0,6.75,-1.00
9,391,393,0,6.59,-1.00
9,392,398,0,6.74,-1.00
9,393,406,0,6.65,-1.00
9,394,444,0,6.80,-1.00
9,395,394,0,6.84,-1.00
9,396,367,0,6.97,-1.00
9,397,351,0,7.10,-1.00
9,398,371,0,6.83,-1.00
9,399,378,0,6.85,-1.00
9,400,380,0,6.94,-1.00
9,401,380,0,7.03,-1.00
9,402,397,0,6.99,-1.00
9,403,345,0,7.03,-1.00
9,404,348,0,7.08,-1.00
9,405,325,0,6.84,-1.00
9,406,356,0,6.96,-1.00
9,407,365,0,7.04,-1.00
9,408,362,0,7.04,-1.00
9,409,399,0,7.00,-1.00
9,410,396,0,6.86,-1.00
9,411,397,0,6.86,-1.00
9,412,363,0,6.77,-1.00
9,413,382,0,6.72,-1.00
9,414,401,0,6.58,-1.00
9,415,407,0,6.48,-1.00
9,416,422,0,6.48,-1.00
9,417,407,0,6.37,-1.00
9,418,394,0,6.37,-1.00
9,419,410,0,6.43,-1.00
9,420,447,0,6.53,-1.00
9,421,407,0,6.49,-1.00
9,422,420,0,6.53,-1.00
9,423,406,0,6.45,-1.00
9,424,406,0,6.40,-1.00
9,425,382,0,6.57,-1.00
9,426,419,0,6.62,-1.00
9,427,421,0,6.53,-1.00
9,428,403,0,6.71,-1.00
9,429,431,0,6.79,-1.00
9,430,428,0,6.71,-1.00
9,431,444,0,6.59,-1.00
9,432,452,0,6.55,-1.00
9,433,435,0,6.50,-1.00
9,434,430,0,6.42,-1.00
9,435,445,0,6.50,-1.00
9,436,436,0,6.53,-1.00
9,437,400,0,6.41,-1.00
9,438,392,0,6.29,-1.00
9,439,426,0,6.16,-1.00
9,440,442,0,6.15,-1.00
9,441,456,0,6.30,-1.00
9,442,428,0,6.38,-1.00
9,443,461,0,6.26,-1.00
9,444,465,0,6.28,-1.00
9,445,413,0,6.46,-1.00
9,446,434,0,6.49,-1.00
9,447,434,0,6.62,-1.00
9,448,433,0,6.61,-1.00
9,449,420,0,6.65,-1.00
9,450,428,0,6.67,-1.00
9,451,436,0,6.68,-1.00
9,452,420,0,6.81,-1.00
9,453,408,0,6.75,-1.00
9,454,410,0,6.61,-1.00
9,455,405,0,6.60,-1.00
9,456,390,0,6.52,-1.00
9,457,379,0,6.58,-1.00
9,458,407,0,6.65,-1.00
9,459,436,0,6.60,-1.00
9,460,432,0,6.54,-1.00
9,461,427,0,6.54,-1.00
9,462,422,0,6.50,-1.00
9,463,418,0,6.55,-1.00
9,464,471,0,6.56,-1.00
9,465,447,0,6.43,-1.00
9,466,423,0,6.40,-1.00
9,467,430,0,6.45,-1.00
9,468,447,0,6.46,-1.00
9,469,421,0,6.51,-1.00
9,470,391,0,6.75,-1.00
9,471,378,0,6.75,-1.00
9,472,388,0,6.73,-1.00
9,473,381,0,6.66,-1.00
9,474,370,0,6.81,-1.00
9,475,381,0,6.74,-1.00
9,476,392,0,6.88,-1.00
9,477,368,0,6.95,-1.00
9,478,382,0,6.91,-1.00
9,479,384,0,6.95,-1.00
9,480,385,0,6.85,-1.00
9,481,420,0,7.05,-1.00
9,482,394,0,6.97,-1.00
9,483,357,0,6.98,-1.00
9,484,366,0,7.06,-1.00
9,485,406,0,7.13,-1.00
9,486,406,0,7.28,-1.00
9,487,379,0,7.31,-1.00
9,488,351,0,7.31,-1.00
9,489,355,0,7.46,-1.00
9,490,363,0,7.44,-1.00
9,491,330,0,7.54,-1.00
9,492,361,0,7.61,-1.00
9,493,351,0,7.85,-1.00
9,494,360,0,7.72,-1.00
9,495,381,0,7.75,-1.00
9,496,387,0,7.73,-1.00
9,497,402,0,7.69,-1.00
9,498,367,0,7.53,-1.00
9,499,363,0,7.66,-1.00
9,500,343,0,7.77,-1.00
10,1,977,0,0.17,-1.00
10,2,953,0,0.32,-1.00
10,3,937,0,0.49,-1.00
10,4,921,0,0.58,-1.00
10,5,943,0,0.75,-1.00
10,6,850,0,0.92,-1.00
10,7,838,0,1.02,-1.00
10,8,930,0,1.15,-1.00
10,9,896,0,1.28,-1.00
10,10,855,0,1.39,-1.00
10,11,857,0,1.48,-1.00
10,12,860,0,1.62,-1.00
10,13,806,0,1.74,-1.00
10,14,871,0,1.90,-1.00
10,15,860,0,1.91,-1.00
10,16,885,0,1.95,-1.00
10,17,838,0,2.06,-1.00
10,18,793,0,2.09,-1.00
10,19,772,0,2.19,-1.00
10,20,776,0,2.25,-1.00
10,21,769,0,2.26,-1.00
10,22,776,0,2.24,-1.00
10,23,780,0,2.32,-1.00
10,24,726,0,2.35,-1.00
10,25,775,0,2.36,-1.00
10,26,775,0,2.37,-1.00
10,27,731,0,2.34,-1.00
10,28,691,0,2.49,-1.00
10,29,728,0,2.49,-1.00
10,30,715,0,2.57,-1.00
10,31,720,0,2.63,-1.00
10,32,792,0,2.66,-1.00
10,33,737,0,2.80,-1.00
10,34,724,0,2.97,-1.00
10,35,678,0,2.95,-1.00
10,36,633,0,2.91,-1.00
10,37,690,0,2.88,-1.00
10,38,668,0,2.96,-1.00
10,39,705,0,2.92,-1.00
10,40,662,0,3.04,-1.00
10,41,677,0,3.07,-1.00
10,42,650,0,3.03,-1.00
10,43,664,0,3.02,-1.00
10,44,664,0,3.04,-1.00
10,45,695,0,3.07,-1.00
10,46,725,0,3.06,-1.00
10,47,724,0,3.09,-1.00
10,48,660,0,3.07,-1.00
10,49,708,0,2.97,-1.00
10,50,652,0,2.98,-1.00
10,51,655,0,3.02,-1.00
10,52,643,0,3.19,-1.00
10,53,611,0,3.10,-1.00
10,54,626,0,3.14,-1.00
10,55,635,0,3.20,-1.00
10,56,613,0,3.19,-1.00
10,57,654,0,3.23,-1.00
10,58,651,0,3.36,-1.00
10,59,672,0,3.40,-1.00
10,60,727,0,3.37,-1.00
10,61,662,0,3.40,-1.00
10,62,630,0,3.41,-1.00
10,63,643,0,3.42,-1.00
10,64,672,0,3.56,-1.00
10,65,630,0,3.45,-1.00
10,66,644,0,3.49,-1.00
10,67,640,0,3.50,-1.00
10,68,631,0,3.56,-1.00
10,69,646,0,3.53,-1.00
10,70,639,0,3.48,-1.00
10,71,641,0,3.37,-1.00
10,72,690,0,3.29,-1.00
10,73,713,0,3.13,-1.00
10,74,665,0,3.11,-1.00
10,75,691,0,3.15,-1.00
10,76,706,0,3.16,-1.00
10,77,742,0,3.24,-1.00
10,78,736,0,3.14,-1.00
10,79,714,0,3.36,-1.00
10,80,663,0,3.35,-1.00
10,81,702,0,3.32,-1.00
10,82,693,0,3.41,-1.00
10,83,674,0,3.47,-1.00
10,84,634,0,3.56,-1.00
10,85,660,0,3.59,-1.00
10,86,655,0,3.47,-1.00
10,87,684,0,3.55,-1.00
10,88,656,0,3.51,-1.00
10,89,662,0,3.38,-1.00
10,90,688,0,3.43,-1.00
10,91,695,0,3.44,-1.00
10,92,648,0,3.51,-1.00
10,93,680,0,3.51,-1.00
10,94,666,0,3.71,-1.00
10,95,652,0,3.70,-1.00
10,96,643,0,3.68,-1.00
10,97,641,0,3.58,-1.00
10,98,673,0,3.60,-1.00
10,99,653,0,3.58,-1.00
10,100,636,0,3.51,-1.00
10,101,662,0,3.41,-1.00
10,102,669,0,3.51,-1.00
10,103,655,0,3.44,-1.00
10,104,652,0,3.50,-1.00
10,105,653,0,3.42,-1.00
10,106,660,0,3.60,-1.00
10,107,642,0,3.75,-1.00
10,108,624,0,3.73,-1.00
10,109,615,0,3.82,-1.00
10,110,648,0,3.75,-1.00
10,111,665,0,3.86,-1.00
10,112,666,0,3.91,-1.00
10,113,662,0,3.87,-1.00
10,114,659,0,3.91,-1.00
10,115,655,0,3.89,-1.00
10,116,640,0,3.81,-1.00
10,117,583,0,3.93,-1.00
10,118,590,0,4.08,-1.00
10,119,596,0,4.16,-1.00
10,120,592,0,4.16,-1.00
10,121,603,0,4.15,-1.00
10,122,584,0,4.24,-1.00
10,123,580,0,4.20,-1.00
10,124,566,0,4.25,-1.00
10,125,593,0,4.33,-1.00
10,126,594,0,4.26,-1.00
10,127,608,0,4.26,-1.00
10,128,600,0,4.28,-1.00
10,129,573,0,4.21,-1.00
10,130,611,0,4.15,-1.00
10,131,631,0,4.18,-1.00
10,132,618,0,4.33,-1.00
10,133,632,0,4.36,-1.00
10,134,658,0,4.44,-1.00
10,135,608,0,4.43,-1.00
10,136,575,0,4.40,-1.00
10,137,622,0,4.46,-1.00
10,138,581,0,4.54,-1.00
10,139,538,0,4.60,-1.00
10,140,543,0,4.54,-1.00
10,141,555,0,4.55,-1.00
10,142,569,0,4.67,-1.00
10,143,568,0,4.70,-1.00
10,144,553,0,4.63,-1.00
10,145,583,0,4.80,-1.00
10,146,547,0,4.78,-1.00
10,147,559,0,4.85,-1.00
10,148,539,0,4.82,-1.00
10,149,544,0,4.77,-1.00
10,150,555,0,4.79,-1.00
10,151,600,0,4.78,-1.00
10,152,588,0,4.70,-1.00
10,153,583,0,4.71,-1.00
10,154,592,0,4.54,-1.00
10,155,558,0,4.50,-1.00
10,156,576,0,4.38,-1.00
10,157,603,0,4.40,-1.00
10,158,592,0,4.38,-1.00
10,159,626,0,4.24,-1.00
10,160,620,0,4.34,-1.00
10,161,611,0,4.25,-1.00
10,162,655,0,4.28,-1.00
10,163,644,0,4.37,-1.00
10,164,603,0,4.32,-1.00
10,165,633,0,4.33,-1.00
10,166,619,0,4.33,-1.00
10,167,575,0,4.30,-1.00
10,168,606,0,4.29,-1.00
10,169,569,0,4.28,-1.00
10,170,551,0,4.25,-1.00
10,171,537,0,4.24,-1.00
10,172,566,0,4.11,-1.00
10,173,620,0,4.20,-1.00
10,174,611,0,4.12,-1.00
10,175,619,0,4.09,-1.00
10,176,606,0,4.26,-1.00
10,177,584,0,4.35,-1.00
10,178,609,0,4.40,-1.00
10,179,594,0,4.30,-1.00
10,180,605,0,4.39,-1.00
10,181,583,0,4.51,-1.00
10,182,566,0,4.61,-1.00
10,183,557,0,4.57,-1.00
10,184,552,0,4.55,-1.00
10,185,584,0,4.50,-1.00
10,186,566,0,4.50,-1.00
10,187,594,0,4.54,-1.00
10,188,609,0,4.51,-1.00
10,189,613,0,4.59,-1.00
10,190,632,0,4.59,-1.00
10,191,570,0,4.61,-1.00
10,192,582,0,4.61,-1.00
10,193,543,0,4.64,-1.00
10,194,527,0,4.83,-1.00
10,195,550,0,4.92,-1.00
10,196,505,0,4.90,-1.00
10,197,499,0,4.85,-1.00
10,198,541,0,4.85,-1.00
10,199,533,0,4.91,-1.00
10,200,511,0,4.96,-1.00
10,201,537,0,4.93,-1.00
10,202,519,0,4.76,-1.00
10,203,548,0,4.77,-1.00
10,204,555,0,4.74,-1.00
10,205,554,0,4.76,-1.00
10,206,512,0,4.95,-1.00
10,207,498,0,5.01,-1.00
10,208,501,0,5.01,-1.00
10,209,526,0,5.02,-1.00
10,210,527,0,5.02,-1.00
10,211,552,0,5.04,-1.00
10,212,575,0,5.14,-1.00
10,213,540,0,5.26,-1.00
10,214,534,0,5.07,-1.00
10,215,520,0,5.01,-1.00
10,216,513,0,5.06,-1.00
10,217,518,0,4.91,-1.00
10,218,523,0,5.00,-1.00
10,219,554,0,5.10,-1.00
10,220,575,0,5.06,-1.00
10,221,579,0,5.09,-1.00
10,222,575,0,5.11,-1.00
10,223,576,0,5.14,-1.00
10,224,566,0,5.14,-1.00
10,225,525,0,5.13,-1.00
10,226,539,0,5.13,-1.00
10,227,540,0,5.10,-1.00
10,228,607,0,5.07,-1.00
10,229,558,0,5.10,-1.00
10,230,565,0,5.18,-1.00
10,231,550,0,5.19,-1.00
10,232,547,0,5.13,-1.00
10,233,567,0,5.06,-1.00
10,234,509,0,4.99,-1.00
10,235,543,0,4.96,-1.00
10,236,526,0,5.03,-1.00
10,237,509,0,5.08,-1.00
10,238,504,0,5.11,-1.00
10,239,495,0,5.08,-1.00
10,240,512,0,5.10,-1.00
10,241,514,0,5.13,-1.00
10,242,545,0,5.14,-1.00
10,243,540,0,5.16,-1.00
10,244,570,0,5.16,-1.00
10,245,518,0,5.25,-1.00
10,246,513,0,5.29,-1.00
10,247,531,0,5.32,-1.00
10,248,503,0,5.44,-1.00
10,249,453,0,5.52,-1.00
10,250,469,0,5.75,-1.00
10,251,450,0,5.77,-1.00
10,252,423,0,5.74,-1.00
10,253,418,0,5.82,-1.00
10,254,445,0,5.86,-1.00
10,255,436,0,5.87,-1.00
10,256,420,0,5.88,-1.00
10,257,429,0,5.86,-1.00
10,258,461,0,5.81,-1.00
10,259,462,0,5.66,-1.00
10,260,457,0,5.68,-1.00
10,261,452,0,5.63,-1.00
10,262,488,0,5.54,-1.00
10,263,478,0,5.52,-1.00
10,264,471,0,5.49,-1.00
10,265,472,0,5.37,-1.00
10,266,465,0,5.32,-1.00
10,267,509,0,5.10,-1.00
10,268,471,0,5.21,-1.00
10,269,489,0,5.24,-1.00
10,270,472,0,5.31,-1.00
10,271,458,0,5.27,-1.00
10,272,464,0,5.39,-1.00
10,273,449,0,5.40,-1.00
10,274,443,0,5.52,-1.00
10,275,459,0,5.52,-1.00
10,276,439,0,5.51,-1.00
10,277,459,0,5.49,-1.00
10,278,453,0,5.62,-1.00
10,279,480,0,5.63,-1.00
10,280,462,0,5.74,-1.00
10,281,476,0,5.86,-1.00
10,282,515,0,5.89,-1.00
10,283,433,0,5.91,-1.00
10,284,502,0,6.09,-1.00
10,285,491,0,5.95,-1.00
10,286,455,0,6.09,-1.00
10,287,408,0,6.16,-1.00
10,288,391,0,6.15,-1.00
10,289,418,0,6.37,-1.00
10,290,413,0,6.32,-1.00
10,291,407,0,6.25,-1.00
10,292,418,0,6.34,-1.00
10,293,434,0,6.40,-1.00
10,294,462,0,6.36,-1.00
10,295,458,0,6.21,-1.00
10,296,462,0,6.26,-1.00
10,297,451,0,6.21,-1.00
10,298,429,0,6.22,-1.00
10,299,454,0,6.21,-1.00
10,300,458,0,6.24,-1.00
10,301,473,0,6.22,-1.00
10,302,462,0,6.17,-1.00
10,303,468,0,6.22,-1.00
10,304,444,0,6.30,-1.00
10,305,467,0,6.19,-1.00
10,306,479,0,6.22,-1.00
10,307,456,0,6.30,-1.00
10,308,445,0,6.28,-1.00
10,309,500,0,6.28,-1.00
10,310,501,0,6.20,-1.00
10,311,496,0,6.03,-1.00
10,312,471,0,6.09,-1.00
10,313,500,0,6.03,-1.00
10,314,449,0,6.04,-1.00
10,315,455,0,6.16,-1.00
10,316,465,0,6.13,-1.00
10,317,423,0,6.18,-1.00
10,318,448,0,6.07,-1.00
10,319,430,0,6.18,-1.00
10,320,435,0,6.15,-1.00
10,321,451,0,6.24,-1.00
10,322,501,0,6.16,-1.00
10,323,454,0,6.18,-1.00
10,324,488,0,6.24,-1.00
10,325,478,0,6.36,-1.00
10,326,496,0,6.30,-1.00
10,327,445,0,6.25,-1.00
10,328,437,0,6.22,-1.00
10,329,424,0,6.34,-1.00
10,330,383,0,6.45,-1.00
10,331,357,0,6.33,-1.00
10,332,377,0,6.35,-1.00
10,333,365,0,6.22,-1.00
10,334,342,0,6.27,-1.00
10,335,374,0,6.28,-1.00
10,336,402,0,6.29,-1.00
10,337,418,0,6.27,-1.00
10,338,443,0,6.16,-1.00
10,339,475,0,6.32,-1.00
10,340,514,0,6.19,-1.00
10,341,490,0,6.13,-1.00
10,342,493,0,6.17,-1.00
10,343,477,0,6.38,-1.00
10,344,490,0,6.37,-1.00
10,345,461,0,6.50,-1.00
10,346,452,0,6.71,-1.00
10,347,461,0,6.75,-1.00
10,348,415,0,6.73,-1.00
10,349,393,0,6.80,-1.00
10,350,387,0,6.87,-1.00
10,351,387,0,6.98,-1.00
10,352,378,0,7.06,-1.00
10,353,352,0,7.08,-1.00
10,354,339,0,7.18,-1.00
10,355,327,0,7.00,-1.00
10,356,362,0,6.77,-1.00
10,357,387,0,6.73,-1.00
10,358,394,0,6.85,-1.00
10,359,386,0,6.95,-1.00
10,360,351,0,6.97,-1.00
10,361,345,0,6.76,-1.00
10,362,346,0,6.57,-1.00
10,363,361,0,6.55,-1.00
10,364,361,0,6.58,-1.00
10,365,376,0,6.27,-1.00
10,366,429,0,6.20,-1.00
10,367,466,0,6.03,-1.00
10,368,442,0,6.04,-1.00
10,369,432,0,6.04,-1.00
10,370,439,0,6.11,-1.00
10,371,455,0,5.99,-1.00
10,372,415,0,5.92,-1.00
10,373,424,0,6.10,-1.00
10,374,410,0,6.19,-1.00
10,375,447,0,6.17,-1.00
10,376,454,0,6.12,-1.00
10,377,449,0,6.20,-1.00
10,378,451,0,6.25,-1.00
10,379,460,0,6.30,-1.00
10,380,446,0,6.17,-1.00
10,381,423,0,6.12,-1.00
10,382,397,0,6.14,-1.00
10,383,429,0,6.17,-1.00
10,384,415,0,6.30,-1.00
10,385,400,0,6.32,-1.00
10,386,383,0,6.31,-1.00
10,387,381,0,6.43,-1.00
10,388,388,0,6.55,-1.00
10,389,406,0,6.60,-1.00
10,390,397,0,6.60,-1.00
10,391,411,0,6.68,-1.00
10,392,423,0,6.69,-1.00
10,393,421,0,6.71,-1.00
10,394,478,0,6.81,-1.00
10,395,479,0,6.62,-1.00
10,396,471,0,6.77,-1.00
10,397,449,0,6.57,-1.00
10,398,425,0,6.68,-1.00
10,399,416,0,6.79,-1.00
10,400,410,0,6.88,-1.00
10,401,393,0,6.96,-1.00
10,402,391,0,6.98,-1.00
10,403,409,0,6.98,-1.00
10,404,376,0,7.03,-1.00
10,405,375,0,7.10,-1.00
10,406,363,0,7.24,-1.00
10,407,384,0,7.17,-1.00
10,408,385,0,7.25,-1.00
10,409,398,0,7.32,-1.00
10,410,403,0,7.44,-1.00
10,411,408,0,7.44,-1.00
10,412,395,0,7.54,-1.00
10,413,385,0,7.70,-1.00
10,414,370,0,7.56,-1.00
10,415,372,0,7.58,-1.00
10,416,348,0,7.71,-1.00
10,417,318,0,7.78,-1.00
10,418,321,0,7.79,-1.00
10,419,329,0,7.81,-1.00
10,420,322,0,7.71,-1.00
10,421,304,0,7.61,-1.00
10,422,325,0,7.70,-1.00
10,423,358,0,7.62,-1.00
10,424,350,0,7.74,-1.00
10,425,347,0,7.59,-1.00
10,426,328,0,7.06,-1.00
10,427,336,0,6.74,-1.00
10,428,364,0,6.68,-1.00
10,429,399,0,6.68,-1.00
10,430,360,0,6.64,-1.00
10,431,389,0,6.38,-1.00
10,432,408,0,6.44,-1.00
10,433,432,0,6.33,-1.00
10,434,396,0,6.27,-1.00
10,435,386,0,6.51,-1.00
10,436,416,0,6.69,-1.00
10,437,404,0,6.78,-1.00
10,438,415,0,6.82,-1.00
10,439,418,0,6.69,-1.00
10,440,435,0,6.61,-1.00
10,441,415,0,6.68,-1.00
10,442,401,0,6.74,-1.00
10,443,375,0,6.75,-1.00
10,444,413,0,6.88,-1.00
10,445,395,0,6.95,-1.00
10,446,388,0,7.19,-1.00
10,447,400,0,7.23,-1.00
10,448,397,0,7.23,-1.00
10,449,397,0,7.25,-1.00
10,450,406,0,7.34,-1.00
10,451,416,0,7.41,-1.00
10,452,392,0,7.27,-1.00
10,453,397,0,7.14,-1.00
10,454,400,0,7.18,-1.00
10,455,373,0,7.27,-1.00
10,456,351,0,7.32,-1.00
10,457,347,0,7.25,-1.00
10,458,316,0,7.22,-1.00
10,459,322,0,7.16,-1.00
10,460,299,0,7.17,-1.00
10,461,357,0,7.16,-1.00
10,462,321,0,7.36,-1.00
10,463,361,0,7.26,-1.00
10,464,370,0,7.38,-1.00
10,465,400,0,7.47,-1.00
10,466,368,0,7.48,-1.00
10,467,380,0,7.42,-1.00
10,468,396,0,7.52,-1.00
10,469,420,0,7.37,-1.00
10,470,416,0,7.44,-1.00
10,471,382,0,7.22,-1.00
10,472,394,0,7.25,-1.00
10,473,434,0,7.29,-1.00
10,474,398,0,7.21,-1.00
10,475,362,0,7.31,-1.00
10,476,405,0,7.29,-1.00
10,477,383,0,7.15,-1.00
10,478,375,0,7.00,-1.00
10,479,401,0,7.10,-1.00
10,480,390,0,7.35,-1.00
10,481,363,0,7.30,-1.00
10,482,358,0,7.25,-1.00
10,483,373,0,7.27,-1.00
10,484,363,0,7.28,-1.00
10,485,361,0,7.39,-1.00
10,486,347,0,7.30,-1.00
10,487,348,0,7.29,-1.00
10,488,356,0,7.18,-1.00
10,489,362,0,7.17,-1.00
10,490,382,0,7.17,-1.00
10,491,375,0,7.16,-1.00
10,492,377,0,7.26,-1.00
10,493,396,0,7.29,-1.00
10,494,376,0,7.31,-1.00
10,495,392,0,7.16,-1.00
10,496,455,0,7.08,-1.00
10,497,413,0,6.89,-1.00
10,498,438,0,6.84,-1.00
10,499,475,0,6.84,-1.00
10,500,413,0,6.84,-1.00
11,1,928,0,0.20,-1.00
11,2,918,0,0.34,-1.00
11,3,890,0,0.55,-1.00
11,4,930,0,0.74,-1.00
11,5,922,0,0.87,-1.00
11,6,894,0,1.03,-1.00
11,7,872,0,1.11,-1.00
11,8,861,0,1.21,-1.00
11,9,915,0,1.22,-1.00
11,10,883,0,1.36,-1.00
11,11,881,0,1.43,-1.00
11,12,816,0,1.53,-1.00
11,13,829,0,1.59,-1.00
11,14,820,0,1.69,-1.00
11,15,836,0,1.83,-1.00
11,16,809,0,1.99,-1.00
11,17,805,0,2.03,-1.00
11,18,751,0,1.99,-1.00
11,19,809,0,2.00,-1.00
11,20,780,0,2.05,-1.00
11,21,781,0,2.12,-1.00
11,22,790,0,2.12,-1.00
11,23,797,0,2.13,-1.00
11,24,828,0,2.24,-1.00
11,25,808,0,2.36,-1.00
11,26,793,0,2.45,-1.00
11,27,761,0,2.52,-1.00
11,28,767,0,2.55,-1.00
11,29,720,0,2.71,-1.00
11,30,732,0,2.78,-1.00
11,31,689,0,2.95,-1.00
11,32,675,0,3.01,-1.00
11,33,674,0,3.13,-1.00
11,34,679,0,3.15,-1.00
11,35,723,0,3.20,-1.00
11,36,698,0,3.14,-1.00
11,37,642,0,3.22,-1.00
11,38,679,0,3.26,-1.00
11,39,699,0,3.31,-1.00
11,40,685,0,3.33,-1.00
11,41,699,0,3.34,-1.00
11,42,702,0,3.41,-1.00
11,43,667,0,3.57,-1.00
11,44,630,0,3.61,-1.00
11,45,600,0,3.56,-1.00
11,46,631,0,3.57,-1.00
11,47,612,0,3.69,-1.00
11,48,656,0,3.61,-1.00
11,49,635,0,3.73,-1.00
11,50,645,0,3.73,-1.00
11,51,617,0,3.77,-1.00
11,52,594,0,3.79,-1.00
11,53,634,0,3.94,-1.00
11,54,602,0,3.97,-1.00
11,55,600,0,3.93,-1.00
11,56,621,0,4.02,-1.00
11,57,607,0,4.00,-1.00
11,58,606,0,4.09,-1.00
11,59,602,0,4.04,-1.00
11,60,576,0,4.00,-1.00
11,61,603,0,4.05,-1.00
11,62,606,0,3.99,-1.00
11,63,599,0,3.87,-1.00
11,64,641,0,3.96,-1.00
11,65,673,0,4.04,-1.00
11,66,655,0,4.07,-1.00
11,67,637,0,4.16,-1.00
11,68,612,0,4.15,-1.00
11,69,594,0,4.13,-1.00
11,70,609,0,4.24,-1.00
11,71,606,0,4.32,-1.00
11,72,583,0,4.35,-1.00
11,73,573,0,4.47,-1.00
11,74,546,0,4.41,-1.00
11,75,525,0,4.52,-1.00
11,76,556,0,4.62,-1.00
11,77,574,0,4.59,-1.00
11,78,575,0,4.61,-1.00
11,79,592,0,4.50,-1.00
11,80,582,0,4.48,-1.00
11,81,589,0,4.46,-1.00
11,82,585,0,4.52,-1.00
11,83,555,0,4.65,-1.00
11,84,565,0,4.76,-1.00
11,85,574,0,4.87,-1.00
11,86,587,0,4.89,-1.00
11,87,618,0,4.95,-1.00
11,88,605,0,5.07,-1.00
11,89,548,0,5.12,-1.00
11,90,558,0,5.09,-1.00
11,91,557,0,5.26,-1.00
11,92,531,0,5.12,-1.00
11,93,524,0,5.11,-1.00
11,94,510,0,5.07,-1.00
11,95,509,0,5.01,-1.00
11,96,562,0,4.86,-1.00
11,97,594,0,4.82,-1.00
11,98,596,0,4.97,-1.00
11,99,554,0,5.05,-1.00
11,100,541,0,5.02,-1.00
11,101,562,0,4.92,-1.00
11,102,569,0,5.04,-1.00
11,103,558,0,5.02,-1.00
11,104,528,0,5.01,-1.00
11,105,513,0,5.00,-1.00
11,106,524,0,4.94,-1.00
11,107,501,0,4.98,-1.00
11,108,517,0,5.05,-1.00
11,109,533,0,5.01,-1.00
11,110,532,0,5.03,-1.00
11,111,522,0,4.98,-1.00
11,112,530,0,4.93,-1.00
11,113,534,0,5.04,-1.00
11,114,537,0,5.05,-1.00
11,115,502,0,4.99,-1.00
11,116,520,0,4.97,-1.00
11,117,542,0,5.09,-1.00
11,118,539,0,5.04,-1.00
11,119,508,0,5.07,-1.00
11,120,557,0,5.22,-1.00
11,121,511,0,5.16,-1.00
11,122,503,0,4.91,-1.00
11,123,533,0,4.95,-1.00
11,124,558,0,5.06,-1.00
11,125,587,0,5.06,-1.00
11,126,560,0,5.21,-1.00
11,127,527,0,5.27,-1.00
11,128,527,0,5.34,-1.00
11,129,537,0,5.46,-1.00
11,130,509,0,5.41,-1.00
11,131,509,0,5.37,-1.00
11,132,501,0,5.27,-1.00
11,133,455,0,5.26,-1.00
11,134,488,0,5.22,-1.00
11,135,509,0,5.24,-1.00
11,136,530,0,5.32,-1.00
11,137,519,0,5.26,-1.00
11,138,528,0,5.36,-1.00
11,139,500,0,5.40,-1.00
11,140,488,0,5.44,-1.00
11,141,476,0,5.40,-1.00
11,142,486,0,5.39,-1.00
11,143,501,0,5.57,-1.00
11,144,474,0,5.39,-1.00
11,145,487,0,5.37,-1.00
11,146,471,0,5.34,-1.00
11,147,479,0,5.42,-1.00
11,148,457,0,5.39,-1.00
11,149,459,0,5.42,-1.00
11,150,478,0,5.54,-1.00
11,151,529,0,5.71,-1.00
11,152,499,0,5.77,-1.00
11,153,523,0,5.82,-1.00
11,154,517,0,5.83,-1.00
11,155,507,0,5.92,-1.00
11,156,502,0,6.06,-1.00
11,157,496,0,6.02,-1.00
11,158,497,0,6.08,-1.00
11,159,476,0,6.18,-1.00
11,160,476,0,6.35,-1.00
11,161,461,0,6.35,-1.00
11,162,490,0,6.49,-1.00
11,163,485,0,6.47,-1.00
11,164,439,0,6.53,-1.00
11,165,456,0,6.47,-1.00
11,166,473,0,6.36,-1.00
11,167,463,0,6.34,-1.00
11,168,413,0,6.36,-1.00
11,169,422,0,6.47,-1.00
11,170,449,0,6.45,-1.00
11,171,442,0,6.48,-1.00
11,172,459,0,6.41,-1.00
11,173,444,0,6.24,-1.00
11,174,407,0,6.14,-1.00
11,175,438,0,6.12,-1.00
11,176,406,0,6.19,-1.00
11,177,445,0,6.17,-1.00
11,178,456,0,6.25,-1.00
11,179,440,0,6.22,-1.00
11,180,449,0,6.33,-1.00
11,181,442,0,6.33,-1.00
11,182,438,0,6.33,-1.00
11,183,465,0,6.32,-1.00
11,184,484,0,6.29,-1.00
11,185,483,0,6.28,-1.00
11,186,485,0,6.30,-1.00
11,187,456,0,6.42,-1.00
11,188,428,0,6.40,-1.00
11,189,423,0,6.41,-1.00
11,190,418,0,6.54,-1.00
11,191,376,0,6.48,-1.00
11,192,390,0,6.32,-1.00
11,193,421,0,6.18,-1.00
11,194,415,0,6.16,-1.00
11,195,404,0,6.32,-1.00
11,196,410,0,6.43,-1.00
11,197,412,0,6.41,-1.00
11,198,399,0,6.44,-1.00
11,199,437,0,6.41,-1.00
11,200,445,0,6.40,-1.00
11,201,454,0,6.40,-1.00
11,202,451,0,6.33,-1.00
11,203,465,0,6.25,-1.00
11,204,434,0,6.35,-1.00
